registry_embedding_id,registry_record_id,object_embedding_id,view_profile,embedding_model_id,text_hash,embedded_text,embedding,metadata
regemb_520f1df20b4d3374310da471,primitive.repo.scripts_check_live_supervisor_redteam_py.function.py_function_scripts_check_live_supervisor_redteam_self_test_chk,,planning,canonical_embedding_pending,da8defb184744ecae3bee6eb814389398455aad785389e51d65341759a636553,33 after artifact as at before callable candidate check chk code compose dag detail does enrich evidence function generated graph information inventory kind line live logs name not observed ok or parameter parameters primitive promote promotion proof prove py python real reason receipts redteam repo required return scripts searchable self signature source step supervisor symbol task test to true use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_9091ef731b0cff1f7becafd1,primitive.repo.scripts_check_live_supervisor_redteam_py.instance.py_inst_scripts_check_live_supervisor_redteam_self_test_s,,planning,canonical_embedding_pending,9ae48a80d462fe2580383ec6f0dcc790e58e17ba054dba7fe0317a354b634cfe,40 artifact as at before candidate check code compose dag enrich evidence false generated graph information inst instance kind live primitive promotion prove py python real redteam repo scripts searchable self source step supervisor symbol task test to use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_12f415a3ac644ea0466473f8,primitive.repo.scripts_check_live_supervisor_redteam_py.instance.py_inst_scripts_check_live_supervisor_redteam_self_test_sr,,planning,canonical_embedding_pending,125d1e336e83ae5d7a4a973b93be8baa9a8bd6d0af0e748ade82151a39f73617,52 artifact as at before candidate check code compose dag enrich evidence false generated graph information inst instance kind live primitive promotion prove py python real redteam repo scripts searchable self source sr step supervisor symbol task test to use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_218bb781a31a0fc2cee3fea8,primitive.repo.scripts_check_live_supervisor_redteam_py.instance.py_inst_scripts_check_live_supervisor_redteam_self_test_s2,,planning,canonical_embedding_pending,224e17ef8936bbd3839a19df947c73598d319f5c46c09393e517f7facbf5e180,73 artifact as at before candidate check code compose dag enrich evidence false generated graph information inst instance kind live primitive promotion prove py python real redteam repo s2 scripts searchable self source step supervisor symbol task test to use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_3785ddf0463a9e95e981cd9b,primitive.repo.scripts_check_live_supervisor_redteam_py.instance.py_inst_scripts_check_live_supervisor_redteam_self_test_s3,,planning,canonical_embedding_pending,42b569ca36cf4d0378c02eebe78abe22f112a519d3d5399e0fab9c16192b74db,96 artifact as at before candidate check code compose dag enrich evidence false generated graph information inst instance kind live primitive promotion prove py python real redteam repo s3 scripts searchable self source step supervisor symbol task test to use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_ebf9fabed8fb5e0f6290a2aa,primitive.repo.scripts_check_live_supervisor_redteam_py.function.py_function_scripts_check_live_supervisor_redteam_main,,planning,canonical_embedding_pending,78e778ab500d36d4f625f0734fad454f117a8ab79e2de0ca3a0b50475b58f9d0,105 after argv artifact as at before callable candidate check code compose dag does enrich evidence function generated graph information inventory kind line live logs main name not observed or parameter parameters primitive promote promotion proof prove py python real reason receipts redteam repo required return scripts searchable signature source step supervisor symbol task to true use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_0cca7b47d9dbeab4354a606a,primitive.repo.scripts_check_live_supervisor_schema_py.var.py_var_scripts_check_live_supervisor_schema_tables,,planning,canonical_embedding_pending,78163577d44f0e8d011d1b364a7871e3774da41b8ae93127ee8560e739bbd786,15 artifact as at before candidate check code compose dag enrich evidence generated graph information kind live primitive promotion prove py python real repo schema scripts searchable source step supervisor symbol tables task to use value var,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_19b9237161f263a6abc97155,primitive.repo.scripts_check_live_supervisor_schema_py.function.py_function_scripts_check_live_supervisor_schema_self_test,,planning,canonical_embedding_pending,69812008fae0932dbdbd1b84b14fc645d3e7bc2be7ca791d5d98de0811852b1f,27 after artifact as at before callable candidate check code compose dag does enrich evidence function generated graph information inventory kind live logs not observed or parameters primitive promote promotion proof prove py python real reason receipts repo return schema scripts searchable self signature source step supervisor symbol task test to use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_220b68835be7b65ad19f83d3,primitive.repo.scripts_check_live_supervisor_schema_py.function.py_function_scripts_check_live_supervisor_schema_self_test_chk,,planning,canonical_embedding_pending,f742088938f5b21d84465aceeeafb5e28df357178a8b74a31e979967c28d66d5,30 after artifact as at before callable candidate check chk code compose dag detail does enrich evidence function generated graph information inventory kind line live logs name not observed ok or parameter parameters primitive promote promotion proof prove py python real reason receipts repo required return schema scripts searchable self signature source step supervisor symbol task test to true use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_7fa3f3d71ead1197c35d8b5a,primitive.repo.scripts_check_live_supervisor_schema_py.instance.py_inst_scripts_check_live_supervisor_schema_self_test_s,,planning,canonical_embedding_pending,5ff4ac082d93511ee3169dc62e3a2a85c67dfeca9e5c7f53922bc08b320f3c7a,36 artifact as at before candidate check code compose dag enrich evidence false generated graph information inst instance kind live primitive promotion prove py python real repo schema scripts searchable self source step supervisor symbol task test to use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_70a1969e0a2cf26d30354e09,primitive.repo.scripts_check_live_supervisor_schema_py.function.py_function_scripts_check_live_supervisor_schema_main,,planning,canonical_embedding_pending,f29747bd2665833435b8893d99229a51f1d4e73b2e247615e2e926ba172e92e0,52 after argv artifact as at before callable candidate check code compose dag does enrich evidence function generated graph information inventory kind line live logs main name not observed or parameter parameters primitive promote promotion proof prove py python real reason receipts repo required return schema scripts searchable signature source step supervisor symbol task to true use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_cd9beaf69ecaace66035f57b,primitive.repo.scripts_check_live_supervisor_shards_py.function.py_function_scripts_check_live_supervisor_shards_self_test,,planning,canonical_embedding_pending,786154be7ada08997aa92bf9d0d012f65f654bfebe8cd470327e3c49cb63aa70,16 after artifact as at before callable candidate check code compose dag does enrich evidence function generated graph information inventory kind live logs not observed or parameters primitive promote promotion proof prove py python real reason receipts repo return scripts searchable self shards signature source step supervisor symbol task test to use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_0f60d6f433bf948d60d43fa1,primitive.repo.scripts_check_live_supervisor_shards_py.function.py_function_scripts_check_live_supervisor_shards_self_test_chk,,planning,canonical_embedding_pending,b39ce088cc0c10afb006277b250fb792c8938939e90efe71b22fa630aa139ffb,19 after artifact as at before callable candidate check chk code compose dag detail does enrich evidence function generated graph information inventory kind line live logs name not observed ok or parameter parameters primitive promote promotion proof prove py python real reason receipts repo required return scripts searchable self shards signature source step supervisor symbol task test to true use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_a3c424a06d26dbd3ec20cec0,primitive.repo.scripts_check_live_supervisor_shards_py.instance.py_inst_scripts_check_live_supervisor_shards_self_test_s,,planning,canonical_embedding_pending,7972b9e3c94df7832eaeea9df97602f051556fac28ae10e521c1fd4282a3b2f6,25 artifact as at before candidate check code compose dag enrich evidence false generated graph information inst instance kind live primitive promotion prove py python real repo scripts searchable self shards source step supervisor symbol task test to use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_1b512b3d6062f99ff7db28b2,primitive.repo.scripts_check_live_supervisor_shards_py.instance.py_inst_scripts_check_live_supervisor_shards_self_test_s2,,planning,canonical_embedding_pending,894cd2bba6f2e8ab4526101b836fd8a1afd0430a27dd75cbf518e162c59a9978,54 artifact as at before candidate check code compose dag enrich evidence false generated graph information inst instance kind live primitive promotion prove py python real repo s2 scripts searchable self shards source step supervisor symbol task test to use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_ac2fa78fb7e3caf788d408f6,primitive.repo.scripts_check_live_supervisor_shards_py.function.py_function_scripts_check_live_supervisor_shards_main,,planning,canonical_embedding_pending,f6f68aeb99bff30f5e1d5d6c3754cf5f5ff0cfa44577feb932ef46ab13a486f9,61 after argv artifact as at before callable candidate check code compose dag does enrich evidence function generated graph information inventory kind line live logs main name not observed or parameter parameters primitive promote promotion proof prove py python real reason receipts repo required return scripts searchable shards signature source step supervisor symbol task to true use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_d922e896420d379645bafc71,primitive.repo.scripts_check_live_supervisor_spawn_decisions_py.const.py_const_scripts_check_live_supervisor_spawn_decisions_iso,,planning,canonical_embedding_pending,c49f0f2f639dac75999e96dac74616b2cdfb0c95921047efd14297210e9cfe63,19 artifact as at before candidate check code compose const dag decisions enrich evidence generated graph information iso kind live primitive promotion prove py python real repo scripts searchable source spawn step supervisor symbol task to use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_c4f58a818a534467b386aa5e,primitive.repo.scripts_check_live_supervisor_spawn_decisions_py.const.py_const_scripts_check_live_supervisor_spawn_decisions_cap,,planning,canonical_embedding_pending,865b5675ff69cad50fb81e1788c52da8b44a23e59f09f381caeb2814d149ed17,20 artifact as at before candidate cap check code compose const dag decisions enrich evidence generated graph information kind live primitive promotion prove py python real repo scripts searchable source spawn step supervisor symbol task to use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_0017add8df462041d1d49346,primitive.repo.scripts_check_live_supervisor_spawn_decisions_py.function.py_function_scripts_check_live_supervisor_spawn_decisions_fresh_store,,planning,canonical_embedding_pending,a04cef66a8a25b7d5f89ed956e414ed0f4c83083ee0bc078308f644393e5a4ba,23 after artifact as at before callable candidate check code compose dag decisions does enrich evidence fresh function generated graph information inventory kind line live logs name not observed or parameter parameters primitive promote promotion proof prove py python real reason receipts repo required return scripts searchable signature source spawn step store supervisor symbol task tmp to true use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_0531acec78819501b4017762,primitive.repo.scripts_check_live_supervisor_spawn_decisions_py.instance.py_inst_scripts_check_live_supervisor_spawn_decisions_fresh_store_s,,planning,canonical_embedding_pending,c3d96bf040e4b038a8e35f479067a20db9053df2f5e4814d4eec86f430666469,24 artifact as at before candidate check code compose dag decisions enrich evidence false fresh generated graph information inst instance kind live primitive promotion prove py python real repo scripts searchable source spawn step store supervisor symbol task to use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_f30c3600485bc7631e09d00c,primitive.repo.scripts_check_live_supervisor_spawn_decisions_py.function.py_function_scripts_check_live_supervisor_spawn_decisions_self_test,,planning,canonical_embedding_pending,f0d97de00c00c2f7e0bb6855eb5c2aa227fa6c1aaa7443546ca4da25348046bf,29 after artifact as at before callable candidate check code compose dag decisions does enrich evidence function generated graph information inventory kind live logs not observed or parameters primitive promote promotion proof prove py python real reason receipts repo return scripts searchable self signature source spawn step supervisor symbol task test to use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_f72d5e8ad74c91145c9f2649,primitive.repo.scripts_check_live_supervisor_spawn_decisions_py.function.py_function_scripts_check_live_supervisor_spawn_decisions_self_test_chk,,planning,canonical_embedding_pending,9a0cfd24079d25bbe97f79f7ef4773442096e8fc4dd44a51f48405a394c9a349,32 after artifact as at before callable candidate check chk code compose dag decisions detail does enrich evidence function generated graph information inventory kind line live logs name not observed ok or parameter parameters primitive promote promotion proof prove py python real reason receipts repo required return scripts searchable self signature source spawn step supervisor symbol task test to true use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_ef9b07396f418fa42f9aabe1,primitive.repo.scripts_check_live_supervisor_spawn_decisions_py.instance.py_inst_scripts_check_live_supervisor_spawn_decisions_self_test_fl,,planning,canonical_embedding_pending,5a73c8bb878893a866f0b5155dd964052a9063b0b8ec5e653d6f64f87e11ca93,41 artifact as at before candidate check code compose dag decisions enrich evidence false fl generated graph information inst instance kind live primitive promotion prove py python real repo scripts searchable self source spawn step supervisor symbol task test to use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_bb25db9f8e0e2b15988e3741,primitive.repo.scripts_check_live_supervisor_spawn_decisions_py.instance.py_inst_scripts_check_live_supervisor_spawn_decisions_self_test_fl2,,planning,canonical_embedding_pending,193264f712b025c7ea63a21a372824d359998870586cfd19d937629ce42f0f65,58 artifact as at before candidate check code compose dag decisions enrich evidence fl2 generated graph information inst instance kind live primitive promotion prove py python real repo scripts searchable self source spawn step supervisor symbol task test to use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_5908821ec4db94fdf606c472,primitive.repo.scripts_check_live_supervisor_spawn_decisions_py.instance.py_inst_scripts_check_live_supervisor_spawn_decisions_self_test_fla,,planning,canonical_embedding_pending,3c25982ba88c9e3fc0f73ae142bde553c1f037f01cbfbf51ef219532c414f3a4,78 artifact as at before candidate check code compose dag decisions enrich evidence fla generated graph information inst instance kind live primitive promotion prove py python real repo scripts searchable self source spawn step supervisor symbol task test to use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_afd6c80ad927ad8721ab8a72,primitive.repo.scripts_check_live_supervisor_spawn_decisions_py.instance.py_inst_scripts_check_live_supervisor_spawn_decisions_self_test_flb,,planning,canonical_embedding_pending,7a5eba977180871e1e5f2f8f642c852008ab72fb2b241369441224ad0fd20515,80 artifact as at before candidate check code compose dag decisions enrich evidence flb generated graph information inst instance kind live primitive promotion prove py python real repo scripts searchable self source spawn step supervisor symbol task test to use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_6228f940714c735b88c9f208,primitive.repo.scripts_check_live_supervisor_spawn_decisions_py.function.py_function_scripts_check_live_supervisor_spawn_decisions_main,,planning,canonical_embedding_pending,ddaaea390f94920039218e6edf4847f9405bd9937a2b76e9e7669f8ec8c86b53,88 after argv artifact as at before callable candidate check code compose dag decisions does enrich evidence function generated graph information inventory kind line live logs main name not observed or parameter parameters primitive promote promotion proof prove py python real reason receipts repo required return scripts searchable signature source spawn step supervisor symbol task to true use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_ae572860cf6dd0e2ae0b079f,primitive.repo.scripts_check_live_supervisor_two_process_py.var.py_var_scripts_check_live_supervisor_two_process_repo,,planning,canonical_embedding_pending,72079585d85f30ba91f741b17ea63fdae41ced32029d70d176f0cc6ee26fd1d1,26 artifact as at before candidate check code compose dag enrich evidence generated graph information kind live primitive process promotion prove py python real repo scripts searchable source step supervisor symbol task to two use value var,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_6c8e68ccd68ebf33466ab546,primitive.repo.scripts_check_live_supervisor_two_process_py.function.py_function_scripts_check_live_supervisor_two_process_spawn,,planning,canonical_embedding_pending,c28274f600a0e30c0396d7a65b9bd51d4e2a3b2137db27c29d08ca75973ba09b,29 after artifact as at before callable candidate check code compose dag db does enrich evidence function generated graph information inventory kind line live logs name not observed or parameter parameters primitive process promote promotion proof prove py python real reason receipts repo required return scripts searchable sid signature source spawn step supervisor symbol task to true two use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_77c408c28b651c4af0656a74,primitive.repo.scripts_check_live_supervisor_two_process_py.function.py_function_scripts_check_live_supervisor_two_process_wait,,planning,canonical_embedding_pending,98186d5727df34faddefdbbed2d56bbf2a008d108cfaa8351923c41a67c606b6,38 after artifact as at before callable candidate check code compose dag does enrich evidence function generated graph information inventory kind line live logs name not observed or parameter parameters poll pred primitive process promote promotion proof prove py python real reason receipts repo required return scripts searchable signature source step supervisor symbol task timeout to true two use wait,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_63211bd6246d20c66f925730,primitive.repo.scripts_check_live_supervisor_two_process_py.function.py_function_scripts_check_live_supervisor_two_process_self_test,,planning,canonical_embedding_pending,f5703646bfeb5bcc6420b2008e489dbf17aa71f625808869534140f30c0b8857,50 after artifact as at before callable candidate check code compose dag does enrich evidence function generated graph information inventory kind live logs not observed or parameters primitive process promote promotion proof prove py python real reason receipts repo return scripts searchable self signature source step supervisor symbol task test to two use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_9e3b2592e8bf534948112315,primitive.repo.scripts_check_live_supervisor_two_process_py.function.py_function_scripts_check_live_supervisor_two_process_self_test_chk,,planning,canonical_embedding_pending,1afcc06b5fa6382d5e09ec227dc54e7a36ad2c433df66e78ae9034adb3f96899,55 after artifact as at before callable candidate check chk code compose dag detail does enrich evidence function generated graph information inventory kind line live logs name not observed ok or parameter parameters primitive process promote promotion proof prove py python real reason receipts repo required return scripts searchable self signature source step supervisor symbol task test to true two use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_5ed279434aca334b72399ccd,primitive.repo.scripts_check_live_supervisor_two_process_py.instance.py_inst_scripts_check_live_supervisor_two_process_self_test_store,,planning,canonical_embedding_pending,7a3cfef2e8b2f3b29a7848cbc87a85b770963266155630417c1777600261ddd6,65 artifact as at before candidate check code compose dag enrich evidence generated graph information inst instance kind live primitive process promotion prove py python real repo scripts searchable self source step store supervisor symbol task test to two use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_d4c70ca9287b820b1dec15e4,primitive.repo.scripts_check_live_supervisor_two_process_py.function.py_function_scripts_check_live_supervisor_two_process_main,,planning,canonical_embedding_pending,b0bc4e0821bd85ef2581c2e76067b3de4bd378a8944e796a6f9d2f007cf288e5,114 after argv artifact as at before callable candidate check code compose dag does enrich evidence function generated graph information inventory kind line live logs main name not observed or parameter parameters primitive process promote promotion proof prove py python real reason receipts repo required return scripts searchable signature source step supervisor symbol task to true two use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_ea7a115a766f0c7d2c6e344a,primitive.repo.scripts_check_live_supervisor_ui_py.var.py_var_scripts_check_live_supervisor_ui_repo,,planning,canonical_embedding_pending,08fd01acfc43048170dfbced361c5585a2347de701d4ea95cb47dc719e79fc0f,13 artifact as at before candidate check code compose dag enrich evidence false generated graph information kind live primitive promotion prove py python real repo scripts searchable source step supervisor symbol task to ui use value var,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_9c8b886301136ae7e88b0420,primitive.repo.scripts_check_live_supervisor_ui_py.var.py_var_scripts_check_live_supervisor_ui_page,,planning,canonical_embedding_pending,e45ab727ee8555858b73baaf3db1aab952f9dfe9ea353b09ddac2f0c208869e3,14 artifact as at before candidate check code compose dag enrich evidence false generated graph information kind live page primitive promotion prove py python real repo scripts searchable source step supervisor symbol task to ui use value var,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_41de8cabc6c9c3bf5c09a2b5,primitive.repo.scripts_check_live_supervisor_ui_py.var.py_var_scripts_check_live_supervisor_ui_panels,,planning,canonical_embedding_pending,6259e90e3d7d302be6dfa6dacf52cc5fbf39386fa4ed2c5682eccbfb4ec5d794,15 artifact as at before candidate check code compose dag enrich evidence false generated graph information kind live panels primitive promotion prove py python real repo scripts searchable source step supervisor symbol task to ui use value var,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_283d1d5b8b73303ad6cd1e99,primitive.repo.scripts_check_live_supervisor_ui_py.function.py_function_scripts_check_live_supervisor_ui_self_test,,planning,canonical_embedding_pending,ee4f8f364bdc35deb7e9c8ae124d13c480e39fc35b4692fdd47c2f971bb6526d,19 after artifact as at before callable candidate check code compose dag does enrich evidence function generated graph information inventory kind live logs not observed or parameters primitive promote promotion proof prove py python real reason receipts repo return scripts searchable self signature source step supervisor symbol task test to ui use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_75f75a0667951ccf3eb0e718,primitive.repo.scripts_check_live_supervisor_ui_py.function.py_function_scripts_check_live_supervisor_ui_self_test_chk,,planning,canonical_embedding_pending,5a2f5605bd2a66cc365a5c42ae2a056b093c1cdf85ab39b3d005361ed0e65149,22 after artifact as at before callable candidate check chk code compose dag detail does enrich evidence false function generated graph information inventory kind line live logs name not observed ok or parameter parameters primitive promote promotion proof prove py python real reason receipts repo required return scripts searchable self signature source step supervisor symbol task test to true ui use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_0c57c8121d79185213606b0a,primitive.repo.scripts_check_live_supervisor_ui_py.function.py_function_scripts_check_live_supervisor_ui_main,,planning,canonical_embedding_pending,8ebda6d6825e5217f15253b72d5a6162efc0279731f5cd5adaaffd6f6803215a,46 after argv artifact as at before callable candidate check code compose dag does enrich evidence false function generated graph information inventory kind line live logs main name not observed or parameter parameters primitive promote promotion proof prove py python real reason receipts repo required return scripts searchable signature source step supervisor symbol task to true ui use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_332f773c67effa74eb039a9c,primitive.repo.scripts_check_llm_gateway_openai_config_py.function.py_function_scripts_check_llm_gateway_openai_config_self_test,,planning,canonical_embedding_pending,278b47aae8fdb7c83bfa65a759f53401239d96831478437fea7276df05c193ec,20 after artifact as at before callable candidate check code compose config dag does enrich evidence function gateway generated graph information inventory kind llm logs not observed openai or parameters primitive promote promotion proof prove py python real reason receipts repo return scripts searchable self signature source step symbol task test to use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_db50e416482759292c322313,primitive.repo.scripts_check_llm_gateway_openai_config_py.function.py_function_scripts_check_llm_gateway_openai_config_self_test_check,,planning,canonical_embedding_pending,29ac31b978a829e62746b6a3b126dbb09fe2dd88b02328c3753a6dcd476cbe11,23 after artifact as at before callable candidate check code compose config dag detail does enrich evidence function gateway generated graph information inventory kind line llm logs name not observed ok openai or parameter parameters primitive promote promotion proof prove py python real reason receipts repo required return scripts searchable self signature source step symbol task test to true use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_d5688c92318e5f26d67bc449,primitive.repo.scripts_check_llm_gateway_openai_config_py.instance.py_inst_scripts_check_llm_gateway_openai_config_self_test_adapter,,planning,canonical_embedding_pending,c34d0adfee72583aa2efce50434a1c4fbbcecad70c8ec4c906d4692cb9b31df3,36 adapter artifact as at before candidate check code compose config dag enrich evidence gateway generated graph information inst instance kind llm openai primitive promotion prove py python real repo scripts searchable self source step symbol task test to use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_94bd6b50bec9d03d0948ddd8,primitive.repo.scripts_check_llm_gateway_openai_config_py.instance.py_inst_scripts_check_llm_gateway_openai_config_self_test_gw,,planning,canonical_embedding_pending,ca825a8569ea5bfe39cb825a84f03e828ff0d7a8daec4027ea09b06049539202,41 artifact as at before candidate check code compose config dag enrich evidence false gateway generated graph gw information inst instance kind llm openai primitive promotion prove py python real repo scripts searchable self source step symbol task test to use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_cc4f5592076a532bb3c7afb7,primitive.repo.scripts_check_llm_gateway_openai_config_py.instance.py_inst_scripts_check_llm_gateway_openai_config_self_test_req,,planning,canonical_embedding_pending,cfc345cdf12ec89eec3191da08cb7d6dfa126dcad071d7c171fcbdd0fa6dd990,42 artifact as at before candidate check code compose config dag enrich evidence gateway generated graph information inst instance kind llm openai primitive promotion prove py python real repo req scripts searchable self source step symbol task test to use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_e784e8db1fed36eafe765794,primitive.repo.scripts_check_llm_gateway_openai_config_py.function.py_function_scripts_check_llm_gateway_openai_config_main,,planning,canonical_embedding_pending,2cf67d1849e11baa9658aadb5aa366bd1a42f5a4a006da19bbae7448711fbe36,59 after argv artifact as at before callable candidate check code compose config dag does enrich evidence function gateway generated graph information inventory kind line llm logs main name not observed openai or parameter parameters primitive promote promotion proof prove py python real reason receipts repo required return scripts searchable signature source step symbol task to true use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_e74af88272303edfea683da0,primitive.repo.scripts_check_llm_gateway_stub_py.function.py_function_scripts_check_llm_gateway_stub_req,,planning,canonical_embedding_pending,42ff843eabb63af96e95586d0a2794bb0677c8835cb20bb437c9bd5616e75ebd,17 after artifact as at before callable candidate check code compose dag does enrich evidence function gateway generated graph id information inventory kind line llm logs name not observed or parameter parameters primitive promote promotion proof prove py python real reason receipts repo req required return schema scripts searchable signature source step stub symbol task to true use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_6c21712fdd583f4fa39d778c,primitive.repo.scripts_check_llm_gateway_stub_py.function.py_function_scripts_check_llm_gateway_stub_self_test,,planning,canonical_embedding_pending,53d453b9cc48f61432a476327a38fe57ea4368b54f1cc28ae61692c039c29f7f,24 after artifact as at before callable candidate check code compose dag does enrich evidence function gateway generated graph information inventory kind llm logs not observed or parameters primitive promote promotion proof prove py python real reason receipts repo return scripts searchable self signature source step stub symbol task test to use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
