registry_record_id,registry_source_id,role,evidence_span,license_status
primitive.repo.scripts_api_memory_handler_py.function.py_function_scripts_api_memory_handler_scope,source_67bc2df3151715f7854ae531,derived_from,"{""line"": 141, ""symbol"": ""_scope""}",candidate
primitive.repo.scripts_api_memory_handler_py.function.py_function_scripts_api_memory_handler_candidate,source_67bc2df3151715f7854ae531,derived_from,"{""line"": 147, ""symbol"": ""_candidate""}",candidate
primitive.repo.scripts_api_memory_handler_py.function.py_function_scripts_api_memory_handler_scoped,source_67bc2df3151715f7854ae531,derived_from,"{""line"": 164, ""symbol"": ""_scoped""}",candidate
primitive.repo.scripts_api_memory_handler_py.function.py_function_scripts_api_memory_handler_artifacts,source_67bc2df3151715f7854ae531,derived_from,"{""line"": 173, ""symbol"": ""artifacts""}",candidate
primitive.repo.scripts_api_memory_handler_py.function.py_function_scripts_api_memory_handler_profile,source_67bc2df3151715f7854ae531,derived_from,"{""line"": 200, ""symbol"": ""profile""}",candidate
primitive.repo.scripts_api_memory_handler_py.function.py_function_scripts_api_memory_handler_promoted_facts,source_67bc2df3151715f7854ae531,derived_from,"{""line"": 231, ""symbol"": ""_promoted_facts""}",candidate
primitive.repo.scripts_api_memory_handler_py.function.py_function_scripts_api_memory_handler_search,source_67bc2df3151715f7854ae531,derived_from,"{""line"": 252, ""symbol"": ""search""}",candidate
primitive.repo.scripts_api_memory_handler_py.function.py_function_scripts_api_memory_handler_connectors,source_67bc2df3151715f7854ae531,derived_from,"{""line"": 273, ""symbol"": ""connectors""}",candidate
primitive.repo.scripts_api_memory_handler_py.function.py_function_scripts_api_memory_handler_providers,source_67bc2df3151715f7854ae531,derived_from,"{""line"": 295, ""symbol"": ""providers""}",candidate
primitive.repo.scripts_api_memory_handler_py.function.py_function_scripts_api_memory_handler_providers_project_status,source_67bc2df3151715f7854ae531,derived_from,"{""line"": 304, ""symbol"": ""project_status""}",candidate
primitive.repo.scripts_api_memory_handler_py.function.py_function_scripts_api_memory_handler_traces,source_67bc2df3151715f7854ae531,derived_from,"{""line"": 333, ""symbol"": ""traces""}",candidate
primitive.repo.scripts_api_memory_handler_py.function.py_function_scripts_api_memory_handler_safe_call,source_67bc2df3151715f7854ae531,derived_from,"{""line"": 342, ""symbol"": ""_safe_call""}",candidate
primitive.repo.scripts_api_memory_handler_py.function.py_function_scripts_api_memory_handler_scrub,source_67bc2df3151715f7854ae531,derived_from,"{""line"": 353, ""symbol"": ""_scrub""}",candidate
primitive.repo.scripts_api_memory_handler_py.function.py_function_scripts_api_memory_handler_handle,source_67bc2df3151715f7854ae531,derived_from,"{""line"": 364, ""symbol"": ""handle""}",candidate
primitive.repo.scripts_api_memory_handler_py.function.py_function_scripts_api_memory_handler_owns,source_67bc2df3151715f7854ae531,derived_from,"{""line"": 385, ""symbol"": ""owns""}",candidate
primitive.repo.scripts_api_native_handler_py.var.py_var_scripts_api_native_handler_repo,source_ea9a39fcf336b65c5c0dfb52,derived_from,"{""line"": 36, ""symbol"": ""_REPO""}",candidate
primitive.repo.scripts_api_native_handler_py.var.py_var_scripts_api_native_handler_arch,source_ea9a39fcf336b65c5c0dfb52,derived_from,"{""line"": 37, ""symbol"": ""_ARCH""}",candidate
primitive.repo.scripts_api_native_handler_py.const.py_const_scripts_api_native_handler_routes,source_ea9a39fcf336b65c5c0dfb52,derived_from,"{""line"": 40, ""symbol"": ""ROUTES""}",candidate
primitive.repo.scripts_api_native_handler_py.var.py_var_scripts_api_native_handler_modes_file,source_ea9a39fcf336b65c5c0dfb52,derived_from,"{""line"": 49, ""symbol"": ""_MODES_FILE""}",candidate
primitive.repo.scripts_api_native_handler_py.var.py_var_scripts_api_native_handler_export_service_module,source_ea9a39fcf336b65c5c0dfb52,derived_from,"{""line"": 52, ""symbol"": ""_EXPORT_SERVICE_MODULE""}",candidate
primitive.repo.scripts_api_native_handler_py.var.py_var_scripts_api_native_handler_non_servable_statuses,source_ea9a39fcf336b65c5c0dfb52,derived_from,"{""line"": 59, ""symbol"": ""_NON_SERVABLE_STATUSES""}",candidate
primitive.repo.scripts_api_native_handler_py.var.py_var_scripts_api_native_handler_now,source_ea9a39fcf336b65c5c0dfb52,derived_from,"{""line"": 63, ""symbol"": ""_NOW""}",candidate
primitive.repo.scripts_api_native_handler_py.var.py_var_scripts_api_native_handler_sources,source_ea9a39fcf336b65c5c0dfb52,derived_from,"{""line"": 68, ""symbol"": ""_SOURCES""}",candidate
primitive.repo.scripts_api_native_handler_py.function.py_function_scripts_api_native_handler_import_export_service,source_ea9a39fcf336b65c5c0dfb52,derived_from,"{""line"": 74, ""symbol"": ""_import_export_service""}",candidate
primitive.repo.scripts_api_native_handler_py.function.py_function_scripts_api_native_handler_call_export,source_ea9a39fcf336b65c5c0dfb52,derived_from,"{""line"": 82, ""symbol"": ""_call_export""}",candidate
primitive.repo.scripts_api_native_handler_py.function.py_function_scripts_api_native_handler_modes,source_ea9a39fcf336b65c5c0dfb52,derived_from,"{""line"": 100, ""symbol"": ""_modes""}",candidate
primitive.repo.scripts_api_native_handler_py.function.py_function_scripts_api_native_handler_query_mode,source_ea9a39fcf336b65c5c0dfb52,derived_from,"{""line"": 109, ""symbol"": ""_query_mode""}",candidate
primitive.repo.scripts_api_native_handler_py.function.py_function_scripts_api_native_handler_enforce_no_truth_bypass,source_ea9a39fcf336b65c5c0dfb52,derived_from,"{""line"": 113, ""symbol"": ""_enforce_no_truth_bypass""}",candidate
primitive.repo.scripts_api_native_handler_py.function.py_function_scripts_api_native_handler_ingest,source_ea9a39fcf336b65c5c0dfb52,derived_from,"{""line"": 150, ""symbol"": ""ingest""}",candidate
primitive.repo.scripts_api_native_handler_py.function.py_function_scripts_api_native_handler_export,source_ea9a39fcf336b65c5c0dfb52,derived_from,"{""line"": 208, ""symbol"": ""export""}",candidate
primitive.repo.scripts_api_native_handler_py.function.py_function_scripts_api_native_handler_decode_for_projection,source_ea9a39fcf336b65c5c0dfb52,derived_from,"{""line"": 244, ""symbol"": ""_decode_for_projection""}",candidate
primitive.repo.scripts_api_native_handler_py.function.py_function_scripts_api_native_handler_sidecar,source_ea9a39fcf336b65c5c0dfb52,derived_from,"{""line"": 261, ""symbol"": ""sidecar""}",candidate
primitive.repo.scripts_api_native_handler_py.function.py_function_scripts_api_native_handler_diff,source_ea9a39fcf336b65c5c0dfb52,derived_from,"{""line"": 275, ""symbol"": ""diff""}",candidate
primitive.repo.scripts_api_native_handler_py.function.py_function_scripts_api_native_handler_annotations,source_ea9a39fcf336b65c5c0dfb52,derived_from,"{""line"": 292, ""symbol"": ""annotations""}",candidate
primitive.repo.scripts_api_native_handler_py.function.py_function_scripts_api_native_handler_scrub,source_ea9a39fcf336b65c5c0dfb52,derived_from,"{""line"": 314, ""symbol"": ""_scrub""}",candidate
primitive.repo.scripts_api_native_handler_py.function.py_function_scripts_api_native_handler_tail,source_ea9a39fcf336b65c5c0dfb52,derived_from,"{""line"": 329, ""symbol"": ""_tail""}",candidate
primitive.repo.scripts_api_native_handler_py.function.py_function_scripts_api_native_handler_handle,source_ea9a39fcf336b65c5c0dfb52,derived_from,"{""line"": 334, ""symbol"": ""handle""}",candidate
primitive.repo.scripts_api_native_handler_py.function.py_function_scripts_api_native_handler_owns,source_ea9a39fcf336b65c5c0dfb52,derived_from,"{""line"": 359, ""symbol"": ""owns""}",candidate
primitive.repo.scripts_api_native_handler_py.function.py_function_scripts_api_native_handler_reset_sources_for_test,source_ea9a39fcf336b65c5c0dfb52,derived_from,"{""line"": 364, ""symbol"": ""_reset_sources_for_test""}",candidate
primitive.repo.scripts_api_pipeline_handler_py.const.py_const_scripts_api_pipeline_handler_routes,source_9d1b7de1cd7980d506ff7c4d,derived_from,"{""line"": 33, ""symbol"": ""ROUTES""}",candidate
primitive.repo.scripts_api_pipeline_handler_py.var.py_var_scripts_api_pipeline_handler_now,source_9d1b7de1cd7980d506ff7c4d,derived_from,"{""line"": 38, ""symbol"": ""_NOW""}",candidate
primitive.repo.scripts_api_pipeline_handler_py.var.py_var_scripts_api_pipeline_handler_corpus,source_9d1b7de1cd7980d506ff7c4d,derived_from,"{""line"": 40, ""symbol"": ""_CORPUS""}",candidate
primitive.repo.scripts_api_pipeline_handler_py.const.py_const_scripts_api_pipeline_handler_stages,source_9d1b7de1cd7980d506ff7c4d,derived_from,"{""line"": 45, ""symbol"": ""STAGES""}",candidate
primitive.repo.scripts_api_pipeline_handler_py.var.py_var_scripts_api_pipeline_handler_complaint,source_9d1b7de1cd7980d506ff7c4d,derived_from,"{""line"": 56, ""symbol"": ""_COMPLAINT""}",candidate
primitive.repo.scripts_api_pipeline_handler_py.var.py_var_scripts_api_pipeline_handler_rege,source_9d1b7de1cd7980d506ff7c4d,derived_from,"{""line"": 59, ""symbol"": ""_REGE""}",candidate
primitive.repo.scripts_api_pipeline_handler_py.var.py_var_scripts_api_pipeline_handler_faq,source_9d1b7de1cd7980d506ff7c4d,derived_from,"{""line"": 62, ""symbol"": ""_FAQ""}",candidate
primitive.repo.scripts_api_pipeline_handler_py.var.py_var_scripts_api_pipeline_handler_fact_key,source_9d1b7de1cd7980d506ff7c4d,derived_from,"{""line"": 65, ""symbol"": ""_FACT_KEY""}",candidate
primitive.repo.scripts_api_pipeline_handler_py.function.py_function_scripts_api_pipeline_handler_hid,source_9d1b7de1cd7980d506ff7c4d,derived_from,"{""line"": 68, ""symbol"": ""_hid""}",candidate
primitive.repo.scripts_api_pipeline_handler_py.function.py_function_scripts_api_pipeline_handler_has_secret,source_9d1b7de1cd7980d506ff7c4d,derived_from,"{""line"": 72, ""symbol"": ""_has_secret""}",candidate
primitive.repo.scripts_api_pipeline_handler_py.function.py_function_scripts_api_pipeline_handler_run,source_9d1b7de1cd7980d506ff7c4d,derived_from,"{""line"": 78, ""symbol"": ""_run""}",candidate
primitive.repo.scripts_api_pipeline_handler_py.function.py_function_scripts_api_pipeline_handler_decompose,source_9d1b7de1cd7980d506ff7c4d,derived_from,"{""line"": 83, ""symbol"": ""_decompose""}",candidate
primitive.repo.scripts_api_pipeline_handler_py.function.py_function_scripts_api_pipeline_handler_overview,source_9d1b7de1cd7980d506ff7c4d,derived_from,"{""line"": 89, ""symbol"": ""overview""}",candidate
primitive.repo.scripts_api_pipeline_handler_py.function.py_function_scripts_api_pipeline_handler_upload,source_9d1b7de1cd7980d506ff7c4d,derived_from,"{""line"": 123, ""symbol"": ""upload""}",candidate
primitive.repo.scripts_api_pipeline_handler_py.function.py_function_scripts_api_pipeline_handler_decomposition,source_9d1b7de1cd7980d506ff7c4d,derived_from,"{""line"": 141, ""symbol"": ""decomposition""}",candidate
primitive.repo.scripts_api_pipeline_handler_py.function.py_function_scripts_api_pipeline_handler_reconciliation,source_9d1b7de1cd7980d506ff7c4d,derived_from,"{""line"": 160, ""symbol"": ""reconciliation""}",candidate
primitive.repo.scripts_api_pipeline_handler_py.function.py_function_scripts_api_pipeline_handler_enhancement,source_9d1b7de1cd7980d506ff7c4d,derived_from,"{""line"": 188, ""symbol"": ""enhancement""}",candidate
primitive.repo.scripts_api_pipeline_handler_py.function.py_function_scripts_api_pipeline_handler_optimization,source_9d1b7de1cd7980d506ff7c4d,derived_from,"{""line"": 211, ""symbol"": ""optimization""}",candidate
primitive.repo.scripts_api_pipeline_handler_py.function.py_function_scripts_api_pipeline_handler_opt_pack,source_9d1b7de1cd7980d506ff7c4d,derived_from,"{""line"": 246, ""symbol"": ""_opt_pack""}",candidate
primitive.repo.scripts_api_pipeline_handler_py.function.py_function_scripts_api_pipeline_handler_verification,source_9d1b7de1cd7980d506ff7c4d,derived_from,"{""line"": 274, ""symbol"": ""verification""}",candidate
primitive.repo.scripts_api_pipeline_handler_py.instance.py_inst_scripts_api_pipeline_handler_verification_vgate,source_9d1b7de1cd7980d506ff7c4d,derived_from,"{""line"": 278, ""symbol"": ""vgate""}",candidate
primitive.repo.scripts_api_pipeline_handler_py.function.py_function_scripts_api_pipeline_handler_consumption,source_9d1b7de1cd7980d506ff7c4d,derived_from,"{""line"": 296, ""symbol"": ""consumption""}",candidate
primitive.repo.scripts_api_pipeline_handler_py.var.py_var_scripts_api_pipeline_handler_dispatch,source_9d1b7de1cd7980d506ff7c4d,derived_from,"{""line"": 318, ""symbol"": ""_DISPATCH""}",candidate
primitive.repo.scripts_api_pipeline_handler_py.function.py_function_scripts_api_pipeline_handler_handle,source_9d1b7de1cd7980d506ff7c4d,derived_from,"{""line"": 330, ""symbol"": ""handle""}",candidate
primitive.repo.scripts_api_pipeline_handler_py.function.py_function_scripts_api_pipeline_handler_owns,source_9d1b7de1cd7980d506ff7c4d,derived_from,"{""line"": 349, ""symbol"": ""owns""}",candidate
primitive.repo.scripts_api_standards_handler_py.var.py_var_scripts_api_standards_handler_repo,source_33b1f1fe475fb8a94b232599,derived_from,"{""line"": 25, ""symbol"": ""_REPO""}",candidate
primitive.repo.scripts_api_standards_handler_py.var.py_var_scripts_api_standards_handler_arch,source_33b1f1fe475fb8a94b232599,derived_from,"{""line"": 26, ""symbol"": ""_ARCH""}",candidate
primitive.repo.scripts_api_standards_handler_py.const.py_const_scripts_api_standards_handler_routes,source_33b1f1fe475fb8a94b232599,derived_from,"{""line"": 29, ""symbol"": ""ROUTES""}",candidate
primitive.repo.scripts_api_standards_handler_py.var.py_var_scripts_api_standards_handler_sources,source_33b1f1fe475fb8a94b232599,derived_from,"{""line"": 39, ""symbol"": ""_SOURCES""}",candidate
primitive.repo.scripts_api_standards_handler_py.var.py_var_scripts_api_standards_handler_generator_candidates,source_33b1f1fe475fb8a94b232599,derived_from,"{""line"": 48, ""symbol"": ""_GENERATOR_CANDIDATES""}",candidate
primitive.repo.scripts_api_standards_handler_py.function.py_function_scripts_api_standards_handler_read_json,source_33b1f1fe475fb8a94b232599,derived_from,"{""line"": 54, ""symbol"": ""_read_json""}",candidate
primitive.repo.scripts_api_standards_handler_py.function.py_function_scripts_api_standards_handler_as_list,source_33b1f1fe475fb8a94b232599,derived_from,"{""line"": 64, ""symbol"": ""_as_list""}",candidate
primitive.repo.scripts_api_standards_handler_py.function.py_function_scripts_api_standards_handler_patterns,source_33b1f1fe475fb8a94b232599,derived_from,"{""line"": 76, ""symbol"": ""patterns""}",candidate
primitive.repo.scripts_api_standards_handler_py.function.py_function_scripts_api_standards_handler_templates,source_33b1f1fe475fb8a94b232599,derived_from,"{""line"": 97, ""symbol"": ""templates""}",candidate
primitive.repo.scripts_api_standards_handler_py.function.py_function_scripts_api_standards_handler_routines,source_33b1f1fe475fb8a94b232599,derived_from,"{""line"": 117, ""symbol"": ""routines""}",candidate
primitive.repo.scripts_api_standards_handler_py.function.py_function_scripts_api_standards_handler_waivers,source_33b1f1fe475fb8a94b232599,derived_from,"{""line"": 137, ""symbol"": ""waivers""}",candidate
primitive.repo.scripts_api_standards_handler_py.function.py_function_scripts_api_standards_handler_maturity,source_33b1f1fe475fb8a94b232599,derived_from,"{""line"": 157, ""symbol"": ""maturity""}",candidate
primitive.repo.scripts_api_standards_handler_py.function.py_function_scripts_api_standards_handler_generate_preview,source_33b1f1fe475fb8a94b232599,derived_from,"{""line"": 177, ""symbol"": ""generate_preview""}",candidate
primitive.repo.scripts_api_standards_handler_py.function.py_function_scripts_api_standards_handler_accepts_kwargs,source_33b1f1fe475fb8a94b232599,derived_from,"{""line"": 231, ""symbol"": ""_accepts_kwargs""}",candidate
primitive.repo.scripts_api_standards_handler_py.function.py_function_scripts_api_standards_handler_scrub,source_33b1f1fe475fb8a94b232599,derived_from,"{""line"": 240, ""symbol"": ""_scrub""}",candidate
primitive.repo.scripts_api_standards_handler_py.function.py_function_scripts_api_standards_handler_handle,source_33b1f1fe475fb8a94b232599,derived_from,"{""line"": 252, ""symbol"": ""handle""}",candidate
primitive.repo.scripts_api_standards_handler_py.function.py_function_scripts_api_standards_handler_owns,source_33b1f1fe475fb8a94b232599,derived_from,"{""line"": 275, ""symbol"": ""owns""}",candidate
primitive.repo.scripts_api_temporal_graph_handler_py.const.py_const_scripts_api_temporal_graph_handler_routes,source_3b446bc54f52f7b97ccdb554,derived_from,"{""line"": 14, ""symbol"": ""ROUTES""}",candidate
primitive.repo.scripts_api_temporal_graph_handler_py.function.py_function_scripts_api_temporal_graph_handler_owns,source_3b446bc54f52f7b97ccdb554,derived_from,"{""line"": 21, ""symbol"": ""owns""}",candidate
primitive.repo.scripts_api_temporal_graph_handler_py.function.py_function_scripts_api_temporal_graph_handler_demo,source_3b446bc54f52f7b97ccdb554,derived_from,"{""line"": 26, ""symbol"": ""_demo""}",candidate
